"ori","agency","weight","tot"
"MI6506500","SP: OGEMAW COUNTY",7.66621124576087,5
"NC0320000","DURHAM CO SO DURHAM",7.66946839841817,5
"MA0091400","CONCORD PD",7.68139705868358,5
"SD0140100","WATERTOWN PD",7.68285263658879,5
"MT0320000","MISSOULA CO SO MISSOULA",7.68286630116545,5
"CA0271200","MARINA PD",7.68612683863167,5
"WA0370400","FERNDALE PD",7.69013126818637,5
"MA0093900","SOMERVILLE PD",7.69863156612255,5
"WI0110100","PORTAGE PD",7.69999283518155,5
"MO0460300","WILLOW SPRINGS",7.70275357501064,5
"CA0196300","SAN MARINO PD",7.71232041211775,5
"MO0470000","IRON",7.7150118101334,5
"SD0460000","MEADE CO SO STURGIS",7.71904771483342,4
"MN0530100","WORTHINGTON PD",7.7221774873565,3
"VA0330100","ROCKY MOUNT PD",7.72347163619731,5
"TX0790300","ROSENBERG POLICE DEPT",7.72454410976625,6
"IL0600500","EDWARDSVILLE PD",7.73363311395243,5
"IL0161400","BUFFALO GROVE PD",7.73384556171836,5
"WA0340900","YELM PD",7.73630368220237,5
"MI4414400","LAPEER CO SO LAPEER",7.74266080968406,5
"UT0070000","DUCHESNE CO SO DUCHESNE",7.74907578945315,5
"IL0162000","CHICAGO RIDGE PD",7.75831823518963,5
"OK0720800","JENKS",7.7634521756273,5
"MO0100500","ASHLAND",7.76838124569433,5
"UT0070200","ROOSEVELT PD",7.7730935008634,5
"MN0210100","ALEXANDRIA PD",7.78321389974823,5
"IL1011700","MACHESSNEY PARK PD MACHESSNEY PARK",7.78839940475223,5
"KS0080200","EL DORADO POLICE DEPARTMENT",7.7887553798128,5
"RI0041300","FOSTER PD",7.78987824028229,5
"MN0710200","ELK RIVER PD",7.79021176531573,5
"PA009SP00","SP: BUCKS COUNTY",7.79088713975321,5
"ME0130000","SOMERSET CO SO SKOWHEGAN",7.79261473272342,5
"AR0640000","SCOTT CO SO WALDRON",7.79577061219008,5
"NY0030000","BROOME CO SHERIFF'S DEPARTMENT BINGHAMTON",7.79778053693682,6
"MI7371800","SAGINAW TWP PD",7.80384604018934,5
"TX2270900","PFLUGERVILLE POLICE DEPARTMENT",7.8050083899632,6
"LA0520300","MANDEVILLE PD",7.80730737014266,5
"CA0120700","RIO DELL PD",7.80803566450104,5
"OR0030900","WEST LINN",7.81092291082603,5
"TX1050000","HAYS CO SO SAN MARCOS",7.81819058883944,6
"MA0111700","NORFOLK PD",7.81906426838753,5
"IN0790200","WEST LAFAYETTE PD",7.82468822601332,5
"AR0650000","SEARCY CO SO MARSHALL",7.83810123179182,5
"KS0460200","LEAWOOD PD LEAWOOD",7.84662126881521,5
"WA0190000","KITTITAS CO SO ELLENSBURG",7.85140450451091,5
"TX0571100","GARLAND PD",7.85224789400498,6
"MI4014000","KALKASKA CO SO KALKASKA",7.85676871796386,5
"MN0020800","SPRING LAKE PARK PD",7.86568680511603,5
"MI1701700","SP: CHIPPEWA COUNTY",7.87995721120725,5
"NC0810000","RUTHERFORD CO SO RUTHERFORDTON",7.88494617375509,5
"TX2460000","WILLIAMSON CO SO GEORGETOWN",7.88519208729289,6
"WA0020100","CLARKSTON PD",7.89242422313661,5
"MO1120000","WAYNE",7.89296447204524,5
"TX2450000","WILLACY COUNTY SHERIFFS OFFICE",7.89372259294309,6
"AR0161500","BROOKLAND",7.89473458269972,5
"AZ0150000","LAPAZ CO SO PARKER",7.89781822064427,5
"IL0470000","KENDALL CO SO YORKVILLE",7.90158744904446,5
"MT0560000","YELLOWSTONE CO SO BILLINGS",7.90987737373046,5
"IL0170000","CRAWFORD CO SO ROBINSON",7.91224718367033,5
"NC0430000","HARNETT CO SO LILLINGTON",7.91525675531513,6
"TX0570800","DE SOTO PD",7.92415228541361,6
"AZ0030700","WILLIAMS POLICE DEPARTMENT WILLIAMS",7.94193698100609,5
"TX2470000","WILSON COUNTY SHERIFFS OFFICE",7.98410726027015,6
"MD0210100","EASTON PD",7.98429233662884,5
"MO0390200","REPUBLIC",7.99373417800958,5
"CA0350100","HOLLISTER PD",8.00570880246545,5
"MO0940000","ST. FRANCOIS",8.01525514607317,5
"WA0321300","LIBERTY LAKE POLICE DEPARTMENT",8.01602420345722,5
"TX0573300","ROWLETT PD",8.023141604933,6
"AR0570100","MENA PD",8.05305460591822,5
"TX0700100","ENNIS PD",8.05579099115125,6
"TX0900200","PAMPA PD",8.06810645592658,6
"NC0920700","WAKE FOREST PD",8.07289322556054,6
"SC0180200","SUMMERVILLE PD",8.07658606541245,5
"NB0220100","DAKOTA LAW ENFORCEMENT CENTER",8.09172030761839,6
"LA0570100","ABBEVILLE PD",8.09932166372881,5
"MI6406400","SP: OCEANA COUNTY",8.10003831818506,5
"CT0013800","STRATFORD PD",8.10245678762457,6
"NM0040100","RATON PD",8.13044721058553,6
"ID0230100","EMMETT PD",8.13075531620387,5
"NC0130100","CONCORD PD",8.14147324739532,6
"TX2201400","HALTOM CITY PD",8.14550939328991,6
"RI0020400","WEST WARWICK",8.14815765403237,6
"CA0270700","PACIFIC GROVE PD",8.15353510449697,4
"KS0880100","LIBERAL PD",8.16235549539461,6
"AK0011700","PALMER PD",8.1686605081454,5
"WI0220400","LANCASTER PD",8.17256265451622,5
"LA0330100","TALLULAH PD",8.17770370582026,6
"NJ0021500","ENGLEWOOD PD",8.19647660967863,6
"OK0690000","STEPHENS",8.20282998710832,5
"CA0240300","GUSTINE PD",8.20508274171199,6
"SC0321100","SPRINGDALE PD",8.21276955857296,6
"MO0951800","CRESTWOOD",8.21454224388319,5
"IL0166800","MELROSE PARK PD",8.22029267569296,5
"MD0174100","BOWIE POLICE DEPARTMENT",8.2425206945474,6
"CO0620100","FORT LUPTON",8.25072441948819,6
"TX0840400","GALVESTON PD",8.25455571011079,6
"TX1990200","ROYSE CITY PD",8.26246759109556,5
"TN0070300","CARYVILLE PD",8.26797025477697,5
"PA023SP00","SP: DELAWARE COUNTY",8.26876030788795,6
"NC0510200","BENSON PD",8.27284470742496,6
"UT0290500","NORTH OGDEN PD",8.29210720418596,5
"MDMSP4100",NA,8.30865371505834,6
"NM0070600","DPS SUNLAND PARK",8.31053265272358,6
"MI5115100","MANISTEE CO SO MANISTEE",8.31949514178445,3
"MT0410000","RAVALLI CO SO HAMILTON",8.33092487163727,4
"MA0061600","MONTAGUE PD",8.34198794543694,6
"TX0840700","LA MARQUE PD",8.35302890606596,6
"AL0270100","SELMA PD",8.36797265762998,6
"DE0030500","MILFORD PD",8.37113014010922,6
"AL0160000","CLARKE CO SO GROVE HILL",8.371355888125,6
"SC0260700","NORTH MYRTLE BEACH PD",8.37769440422842,6
"IL0920600","HOOPESTON PD",8.3804251471125,6
"CA0170100","LAKEPORT PD",8.3808271312046,6
"AL0050300","FOLEY PD",8.38596023386382,6
"MI2138200","DEPT OF PUBLIC SAFETY POLICE SECTION ESCANABA",8.38599607518814,5
"CA0160000","KINGS CO SO HANFORD",8.39113237957783,6
"AL0460100","TUSKEGEE PD",8.40584726133594,6
"GA0090000","BEN HILL CO SO FITZGERALD",8.42311666806391,6
"NC0340100","KERNERSVILLE PD",8.42526487366555,6
"AR0620100","FORREST CITY PD",8.42845949170714,6
"AR0420100","BOONEVILLE PD",8.45163209225759,6
"MI6378400","TROY PD",8.45831088222781,6
"AL0510100","MONROEVILLE PD",8.46462592133669,6
"KYKSP1600","SP HENDERSON",8.4665289227307,6
"MN0020200","BLAINE PD",8.47136061358439,6
"KY0510100","HENDERSON PD",8.4718939529721,6
"NC0900200","MONROE PD",8.47434637189633,6
"OK0560200","OKMULGEE",8.48239935119133,6
"GA0050000","BALDWIN COUNTY SHERIFF OFFICE",8.48407069520404,6
"AL0110500","OXFORD PD",8.49611369087504,6
"TX1660100","CAMERON PD",8.49724832774839,6
"AL0160100","JACKSON PD",8.51084302279359,6
"ME0160300","OLD ORCHARD BEACH PD",8.51981743215756,6
"NVDI05700","PYRAMID LAKE TRIBAL COUNCIL PD NIXON",8.52038538125217,6
"AL0010900","VESTAVIA HILLS PD",8.52063745030253,6
"TX2490200","DECATUR PD",8.52748408283169,6
"AR0010100","DE WITT PD",8.53246891640661,6
"WA0030500","WEST RICHLAND PD",8.53800413867506,6
"AR0080000","CARROLL CO SO BERRYVILLE",8.54064504855702,6
"GA0490100","BLAKELY PD",8.54466932468023,6
"GA0430000","DECATUR COUNTY SHERIFF'S OFFICE",8.54735243722772,6
"TN0790400","MILLINGTON PD",8.54949683723398,6
"TX1880000","POTTER CO SO AMARILLO",8.55101101977207,6
"MO0350500","KENNETT",8.56110741915055,6
"TX1210000","JASPER COUNTY SHERIFFS OFFICE",8.57019967549045,6
"LA0240000","IBERVILLE CO SO PLAQUEMINE",8.58403963918533,6
"ID0280000","KOOTENAI CO SO COEUR D'ALENE",8.58956947961344,6
"ME0030700","SCARBOROUGH PD",8.59408901774312,6
"SC0310000","LEE CO SO BISHOPVILLE",8.60827711239319,6
"KY1050100","GEORGETOWN PD",8.6097982947398,6
"CT0001700","BRISTOL PD",8.61250376513739,6
"VA1020000","CHARLOTTESVILLE PD",8.61316897466647,5
"KS0461200","GARDNER POLICE DEPARTMENT",8.61478489892002,6
"MDMSP2100",NA,8.61983003280318,6
"IN0430000","KOSCIUSKO CO SO WARSAW",8.62001711573185,6
"NY0015100","BETHLEHEM TOWN PD DELMAR",8.62079085051443,6
"TN0660000","OBION CO SO UNION CITY",8.62235733873787,6
"WI0450000","OUTAGAMIE CO SO APPLETON",8.62252007544945,5
"OK0550700","THE VILLAGE",8.62470113971604,6
"AR0690100","MOUNTAIN VIEW PD",8.63054243717025,6
"MO1070100","BRANSON",8.63054707167594,6
"OK0660300","CATOOSA",8.63484445325898,6
"TN0710200","ALGOOD PD",8.63622216216893,6
"GA0380200","GRANTVILLE PD",8.63714849564637,6
"AR0420000","LOGAN CO SO PARIS",8.64852472803375,6
"MA0145700","WESTBORO PD",8.65938694344022,6
"KY0920000","OHIO CO SO HARTFORD",8.65997687946003,6
"OK0110000","CHEROKEE",8.66292167075913,6
"MN0130000","CHISAGO CO SO CENTER CITY",8.66851717659359,5
"OK0620100","ADA",8.67015191714261,6
"AL0540000","PICKENS CO SO CARROLLTON",8.6718104165546,6
"VA1040000","CLIFTON FORGE PD",8.67199722402958,6
"TX0151500","WINDCREST POLICE DEPT",8.67694212804275,6
"MN0440000","MAHNOMEN CO SO MAHNOMEN",8.68434503398949,5
"TX2100100","CENTER PD",8.69068786375004,6
"MO0956200","RICHMOND HEIGHTS",8.69376061465803,6
"MA0110700","DEDHAM PD",8.69434039291493,6
"MA0031000","MANSFIELD PD",8.69629699717765,6
"MA0031800","SWANSEA PD",8.6968885396429,6
"NC0250200","NEW BERN PD",8.70206831879671,6
"VA1300000","WILLIAMSBURG PD",8.70705713830106,6
"OR0270200","INDEPENDENCE",8.71203634788321,5
"PA043SP00","SP: MERCER COUNTY",8.71204972070838,6
"OK0450000","MCCURTAIN",8.71244375789454,6
"TX1910000","RANDALL CO SO CANYON",8.71611631269945,6
"MO0790000","PERRY",8.72195634399588,6
"CT0015600","WEST HAVEN PD",8.72667736618532,6
"WI0090000","CHIPPEWA CO SO CHIPPEWA FALLS",8.72712687487232,6
"SC0460400","YORK PD",8.72861187090271,6
"MN0191000","APPLE VALLEY PD",8.73221876539525,6
"NY0060000","CHAUTAUQUA CO SHERIFF'S DEPARTMENT MAYVILLE",8.73530182243489,6
"TX0611500","THE COLONY PD THE COLONY",8.73557937422398,6
"KY0610000","KNOX CO SO BARBOURVILLE",8.73769498877923,6
"TN0160100","MANCHESTER PD",8.74508679921765,6
"MI3950000","KALAMAZOO TWP PD KALAMAZOO",8.74748495610173,5
"MO0020000","ANDREW",8.74800769023295,6
"LA0270000","JEFFERSON DAVIS CO SO JENNINGS",8.75360561149735,6
"NC0250000","CRAVEN CO SO NEW BERN",8.75768717771165,6
"CT0004900","ENFIELD PD",8.75810493698283,6
"AZ0150100","PARKER PD",8.76135463825081,6
"OK0721000","OWASSO",8.79065079204542,6
"TN0100100","ELIZABETHTON PD",8.79138833781617,6
"TX1980300","HEARNE PD",8.79191773951975,6
"MI3336400","EAST LANSING PD",8.79231730245962,5
"NC0830000","SCOTLAND CO SO LAURINBURG",8.79370313125969,6
"PA054SP00","SP: SCHUYLKILL COUNTY",8.79552713035351,6
"NC0730000","PERSON CO SO ROXBORO",8.796112937896,6
"AL0610100","SYLACAUGA PD",8.8052472049502,6
"MI1437200","ONTWA TWP-EDWARDSBURG PD EDWARDSBURG",8.80592185998248,6
"VA0630000","NEW KENT CO SO NEW KENT",8.80839584035066,6
"CO0210200","FOUNTAIN",8.8140820223339,6
"KY0820000","MEADE CO SO BRANDENBURG",8.81762573727802,6
"MA0095000","WESTFORD PD",8.82342686117081,6
"MA0111000","FRANKLIN PD",8.82548765220714,5
"IL0168A00","STEGER PD",8.82582106873327,6
"OK0200200","WEATHERFORD",8.82758914226792,6
"MI2002000","SP: CRAWFORD COUNTY",8.83026385115414,5
"AL0500300","ARAB PD",8.8365489152478,6
"SC0090000","CALHOUN CO SO ST MATTHEWS",8.84170994543064,6
"UT0270000","WASHINGTON CO SO ST GEORGE",8.84735130145023,6
"AZ0071F00",NA,8.85423898236674,6
"MA0140400","BARRE PD",8.85759528421402,6
"IA0960100","DECORAH PD",8.85903639633514,6
"ND0470100","JAMESTOWN PD",8.85976077903189,6
"UT0230000","TOOELE CO SO TOOELE",8.86746219862273,6
"TN0200000","DECATUR CO SO DECATURVILLE",8.87469116304687,6
"VA0700000","PATRICK CO SO STUART",8.89227855160471,6
"KY0640000","LAWRENCE CO SO LOUISA",8.89343597545789,6
"ID0060200","BLACKFOOT PD",8.90207301320815,6
"LA0150100","FERRIDAY PD",8.90733844772522,6
"NJ0161400","WAYNE TWP PD WAYNE",8.90839899713394,7
"MO1100000","WARREN",8.90973695568671,6
"VA0950000","WESTMORELAND CO SO MONTROSS",8.91220977176605,6
"NC0630000","MOORE CO SO CARTHAGE",8.91654004186197,6
"SC0060000","BARNWELL CO SO BARNWELL",8.92324886424713,6
"VA0030000","ALLEGHANY CO SO COVINGTON",8.92418949817957,6
"NC0600400","CORNELIUS PD",8.94007389246547,6
"KYKSP0100","SP MAYFIELD",8.94671626875049,6
"MI8245800","HARPER WOODS PD",8.95021067055968,6
"ID0250000","IDAHO CO SO GRANGEVILLE",8.95473876007939,6
"MI631880X",NA,8.95492983860382,6
"GA0160100","STATESBORO PD",8.95539171827144,6
"KY0250100","WINCHESTER PD",8.96424622694109,6
"MI3013000","HILLSDALE CO SO HILLSDALE",8.97250900693831,6
"MI5944200","GREENVILLE PD",8.98273747786106,5
"AR0560300","HARRISBURG PD",8.98292604684154,6
"MN0740000","STEELE CO SO OWATONNA",8.98309374700411,6
"AR0510000","NEWTON CO SO JASPER",8.9876995606089,6
"TX1010600","GALENA PARK POLICE DEPT",8.9884983972346,7
"MN0620700","NORTH ST PAUL PD",8.99142184778919,4
"MI1923600","BATH TWP PD",9.0031576001509,6
"MI3967800","PORTAGE PD",9.0032677935389,6
"TN0310000","GRUNDY CO SO ALTAMONT",9.00944819424114,6
"OK0210000","DELAWARE",9.01070811875259,6
"IN0490100","BEECH GROVE PD",9.02084655182572,6
"WA0360000","WALLA WALLA CO SO WALLA WALLA",9.02137399799174,5
"WI0090100","CHIPPEWA FALLS PD",9.02471254538035,6
"PA037SP00","SP: LAWRENCE COUNTY",9.03160456660021,6
"OR0150100","ASHLAND",9.03509490407741,6
"WA0160000","JEFFERSON CO SO PORT TOWNSEND",9.03731135220137,6
"AR0730100","SEARCY PD",9.03973920652066,6
"IL0790300","SPARTA PD",9.04317218757594,6
"WA0370200","BLAINE PD",9.0470915708376,6
"MI2583900","BURTON PD FLINT",9.04757958862457,6
"MT0150200","WHITEFISH PD",9.05167903869856,6
"MO0970100","STE. GENEVIEVE",9.05578402117775,6
"PA014SP00","SP: CENTRE COUNTY",9.05890835249721,6
"VT0120100","BARRE PD",9.05936894005815,6
"MA0120200","BRIDGEWATER PD",9.06170897478903,6
"WI0360000","MANITOWOC CO SO MANITOWOC",9.07237318665328,6
"RI0010300","WARREN PD",9.07245534992251,6
"NV0020900","MESQUITE PD MESQUITE",9.07479600462051,6
"MO1020000","SHANNON",9.07851433817358,5
"RI0040900","PROVIDENCE PD",9.08827277830343,7
"UT0250400","PAYSON CITY PD",9.09277992199833,5
"OR0310100","LA GRANDE",9.09562931186176,6
"VA0680000","ORANGE CO SO ORANGE",9.09609002051341,6
"NH0085800","PORTSMOUTH PD",9.09800323319632,6
"AR0720500","FARMINGTON PD",9.10058827878024,6
"AL0012100","TRUSSVILLE PD",9.10441551538645,6
"NM0080000","EDDY CO SO CARLSBAD",9.10840071158517,6
"LA0020000","ALLEN CO SO OBERLIN",9.12549083333285,6
"GA0700000","HANCOCK CO SO SPARTA",9.12598166179491,6
"MT0250000","LEWIS AND CLARK CO SO HELENA",9.12991467739965,6
"MN0520100","NORTH MANKATO PD",9.13805615489634,5
"AK0010600","NOME PD",9.14839092187427,6
"TX1011900","SOUTH HOUSTON PD",9.15146178338333,7
"IA0190000","CHICKASAW CO SO NEW HAMPTON",9.16642027874761,6
"NM0170000","MCKINLEY CO SO GALLUP",9.17939311410231,6
"CA0090100","PLACERVILLE PD",9.18298534593155,6
"IA0570600","MOUNT VERNON PD",9.18728548802762,6
"KS0520000","LEAVENWORTH CO SO LEAVENWORTH",9.18856967558151,6
"TX1520000","LUBBOCK CO SO LUBBOCK",9.18902223335798,7
"MI7407400","SP: ST. CLAIR COUNTY",9.19144634919393,6
"CA0190100","ALHAMBRA PD",9.19411076838511,6
"MA0110400","BROOKLINE PD",9.19420927045286,6
"IL0930100","MOUNT CARMEL PD",9.20972455163926,6
"MA0091800","FRAMINGHAM PD",9.2173405182263,6
"VA0250000","CUMBERLAND CO SO CUMBERLAND",9.22029203887615,5
"IA0230000","CLINTON CO SO CLINTON",9.22500636054437,6
"MI2012000","CRAWFORD CO SO GRAYLING",9.2340837244028,6
"WA0290000","SKAGIT CO SO MOUNT VERNON",9.23859523312115,6
"MI6385100","AUBURN HILLS PD",9.28500830370664,6
"IL0601600","WOOD RIVER PD",9.28730586756653,6
"CO0130000","CROWLEY",9.28736890689722,6
"CA0370700","IMPERIAL BEACH PD",9.2897387320845,7
"TN0750300","LA VERGNE PD",9.29487551692715,7
"TX1410100","LAMPASAS POLICE DEPT",9.29635515702779,6
"MA311SP00","SP: NORFOLK COUNTY",9.30011943609769,6
"MO0840000","POLK",9.30310235426601,6
"TX0020100","ANDREWS PD",9.30542654142347,7
"MO1110300","POTOSI",9.30607219682538,6
"MI3759900","MOUNT PLEASANT PD",9.31706228528889,5
"CA0350000","SAN BENITO CO SO HOLLISTER",9.31758576514167,6
"TX2202000","MANSFIELD PD",9.32053320129713,7
"IN0730000","SHELBY CO SO SHELBYVILLE",9.32537803454475,4
"NC0600600","HUNTERSVILLE PD",9.33918360767591,7
"AL0640100","JASPER PD",9.3408283353984,6
"CA0271100","SOLEDAD PD",9.34699977601197,6
"MO1090100","NEVADA",9.34839558663926,6
"MI2330700","CHARLOTTE PD",9.35122085855475,6
"WADI05900","LUMMI TRIBAL PD",9.35750079981585,6
"IL0168100","OAK PARK PD",9.37168936100208,6
"WI0190000","FLORENCE CO SO FLORENCE",9.39148046463838,6
"WA0270900","MILTON PD",9.39610199020072,6
"MI5615600","MIDLAND CO SO MIDLAND",9.40128374850111,6
"MI8296500","PLYMOUTH TOWNSHIP PD PLYMOUTH",9.41693869244338,6
"MN0340100","WILLMAR PD",9.42385542217797,5
"ID0370100","HOMEDALE PD",9.4479217744846,6
"MI3424400","BELDING PD",9.44837889540991,6
"KY0590500","KENTON COUNTY PD INDEPENDENCE",9.44988648090389,5
"OK0330100","ALTUS",9.45782370418656,6
"OH0310000","HAMILTON",9.45933874724279,6
"AK0012200","HOMER PD",9.46631612513946,6
"TX1200100","EDNA PD",9.4775835001966,7
"MS0220000","GRENADA CO SO GRENADA",9.48040654341157,6
"MA0094700","WALTHAM PD",9.48524171891254,7
"WI0350100","MERRILL PD",9.49565976650982,6
"KY0570100","NICHOLASVILLE PD",9.50597988644069,6
"CADIT1400",NA,9.50636581565944,7
"IN0100100","CHARLESTOWN PD",9.52466563107382,6
"TX0310900","SAN BENITO PD",9.53622942935498,7
"MA0093000","MEDFORD PD",9.54670100702167,7
"ME0060000","KENNEBEC CO SO AUGUSTA",9.55844042247209,7
"CA037A100","CITY OF LEMON GROVE POLICE DEPARTMENT",9.56589275469119,7
"GA0450000","DODGE CO SO EASTMAN",9.56823986794639,6
"MO0210000","CHARITON",9.57748641427065,6
"OK0120000","CHOCTAW",9.58925195183667,6
"GA0920000","LOWNDES CO SO VALDOSTA",9.59969759939089,7
"ID0140100","CALDWELL PD",9.61335370878255,7
"KY1140000","WARREN CO SO BOWLING GREEN",9.6195718212873,6
"TX0580100","LAMESA PD",9.6452061359739,7
"NC0970000","WILKES CO SO WILKESBORO",9.65554182775591,7
"NM0240000","SAN JUAN CO SO AZTEC",9.65936036094323,7
"CA0271000","SEASIDE PD",9.66640255861608,6
"TX2370100","BROOKSHIRE PD",9.6769070527299,7
"AZ0111300","APACHE JUNCTION PD",9.69019292925054,6
"GA1540000","WHITE CO SO CLEVELAND",9.71298438530739,6
"CA030420X","LAGUNA HILLS",9.72562575991175,5
"FL0540100","PALATKA PD",9.73436871515558,7
"TX0610800","SANGER POLICE DEPARTMENT",9.74895253678514,7
"AL0550100","TROY PD",9.75273640871881,7
"AL0300200","BREWTON PD",9.77495280690897,7
"SC0350100","BENNETTSVILLE PD",9.77555468473482,7
"OK0550300","EDMOND",9.78187869818372,7
"TX0140000","BELL CO SO BELTON",9.78479216705992,7
"GA0330500","ACWORTH PD",9.79134899913828,7
"NJ0026000","TEANECK TOWNSHIP PD",9.80569119819453,7
"CO0030300","SHERIDAN",9.81082997016919,7
"NY0435400","STONY POINT TOWN PD STONY POINT",9.83026256773879,6
"MI7917900","TUSCOLA CO SO CARO",9.83565009598443,6
"OH0130000","CLERMONT",9.83728453303558,7
"TN0220100","DICKSON PD",9.83873535474904,7
"TN0600000","MAURY CO SO COLUMBIA",9.86206297403864,7
"NM0261200","EDGEWOOD POLICE DEPARTMENT",9.86281867058068,6
"DE0031300","GEORGETOWN PD",9.86898237097486,7
"MA0111100","HOLBROOK PD",9.86937233208259,7
"MN0290000","HUBBARD CO SO PARK RAPIDS",9.87176025509914,4
"TX1170100","BORGER PD",9.87217783767403,7
"TX0080000","AUSTIN CO SO BELLVILLE",9.88071002363784,7
"TX1870200","LIVINGSTON PD",9.90523342013775,7
"UT0060700","NORTH SALT LAKE PD",9.91031461072174,7
"PA046SP00","SP: SKIPPACK",9.91140915195801,7
"TX1290500","TERRELL PD",9.91402928104163,7
"NV0010100","FALLON PD",9.92652924997459,6
"GM0010000",NA,9.93209781820315,7
"VA1290000","WAYNESBORO PD",9.93816883245891,7
"MI1161900","NILES PD",9.94048886773473,7
"AR0040100","BENTONVILLE PD",9.94467793951338,6
"UT0250000","UTAH CO SO PROVO",9.95033534326024,6
"NC0800500","SALISBURY PD",9.97038738723199,7
"IL0161800","CALUMET PARK PD",9.97188346883125,7
"SC0080100","MONCKS CORNER PD",9.97594682006099,7
"WI0510100","PARK FALLS PD",9.97700186936006,6
"MA0091500","DRACUT PD",9.97866878969946,7
"KS0461000","LENEXA PD",9.98521913295477,7
"MA0031400","RAYNHAM PD",9.99090038265573,7
"FL0160000","DUVAL CO SO JACKSONVILLE",10.0014910000126,7
"NM0080200","CARLSBAD PD",10.0151991175962,7
"MA0071500","PALMER PD",10.0152665741594,7
"VA0120000","BOTETOURT CO SO FINCASTLE",10.0245825656125,7
"MD0220300","HAGERSTOWN PD",10.0323552736645,7
"NY0395000","CARMEL TOWN PD CARMEL",10.0341980667402,7
"GA0270100","SUMMERVILLE",10.0561679597212,7
"NC0510100","SMITHFIELD PD",10.0727018535436,7
"MI8108100","SP: WASHTENAW COUNTY",10.0850187861076,6
"OH0090200","HAMILTON",10.0880108500258,7
"MN0271800","RICHFIELD PD",10.0919024553971,7
"OR0310000","UNION",10.0961598392012,6
"MA0031700","SOMERSET PD",10.0996550353026,7
"CA0431000","MORGAN HILL PD",10.1042031759979,7
"NH0086400","SALEM PD",10.1100633713729,7
"MTDI05300","BLACKFEET LAW ENFORCEMENT AGENCY",10.11162178111,7
"TX0920400","KILGORE PD",10.1285095236504,7
"MS0680000","TALLAHATCHIE CO SO CHARLESTON",10.1334262412913,7
"CO0070300","LAFAYETTE",10.1334709496489,7
"VA0420100","ASHLAND PD",10.1373192758015,7
"OR0030100","CANBY",10.1396191118116,7
"TN0780100","GATLINBURG PD",10.1405725242482,7
"OK0630000","POTTAWATOMIE",10.1408742786818,6
"TX2260100","SAN ANGELO PD",10.1453828469699,8
"AR0630100","BENTON PD",10.149675137514,7
"FL0240000","HAMILTON CO SO JASPER",10.1582919588002,7
"MI3403400","SP: IONIA COUNTY",10.1673595813309,5
"MN0430200","HUTCHINSON PD",10.1676906092228,5
"GA1130000","PIERCE CO SO BLACKSHEAR",10.1743318677503,7
"NM0180000","MORA CO SO MORA",10.1760989969605,7
"AL0590700","HELENA PD",10.1893164023168,7
"IA0560200","KEOKUK PD",10.1928936568675,6
"OH0470500","LORAIN",10.1959710929995,7
"CA0302100","STANTON PD",10.2042613865283,7
"GA0150000","BRYAN CO SO PEMBROKE",10.2043007698652,7
"PA049SP00","SP: NORTHUMBERLAND CNTY",10.2111126007547,7
"TN0290000","GRAINGER CO SO RUTLEDGE",10.2396527863288,7
"OK0190300","SAPULPA",10.2510788617634,7
"VA0350000","GILES CO SO PEARISBURG",10.2600732480931,7
"IA0680100","ALBIA PD",10.2637054661582,7
"TN0590100","LEWISBURG PD",10.2659626473249,7
"PA063SP00","SP: WASHINGTON COUNTY",10.2797449291207,7
"SC0210900","TIMMONSVILLE PD",10.2933225417278,7
